"","data","sub_region_1","stato","codice_regione","lat","long","ricoverati_con_sintomi","terapia_intensiva","totale_ospedalizzati","isolamento_domiciliare","totale_positivi","variazione_totale_positivi","nuovi_positivi","dimessi_guariti","deceduti","casi_da_sospetto_diagnostico","casi_da_screening","totale_casi","tamponi","casi_testati","note","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"164","2020-03-04","Piemonte","ITA",1,45.0732745,7.680687483,26,13,39,43,82,26,26,0,0,NA,NA,82,543,NA,"",-4,1,25,-21,-13,5
"165","2020-03-04","Puglia","ITA",16,41.12559576,16.86736689,4,0,4,3,7,1,3,1,1,NA,NA,9,322,NA,"",-3,5,7,-11,0,1
"166","2020-03-04","Sardegna","ITA",20,39.21531192,9.110616306,1,0,1,1,2,1,1,0,0,NA,NA,2,42,NA,"",-1,4,8,-3,1,1
"167","2020-03-04","Sicilia","ITA",19,38.11569725,13.3623567,5,0,5,11,16,11,11,2,0,NA,NA,18,367,NA,"",-8,-1,-17,-13,-2,2
"168","2020-03-04","Toscana","ITA",9,43.76923077,11.25588885,15,2,17,20,37,19,19,1,0,NA,NA,38,776,NA,"",-4,1,0,-11,0,1
"169","2020-03-04","Umbria","ITA",10,43.10675841,12.38824698,1,1,2,7,9,1,1,0,0,NA,NA,9,58,NA,"",-6,4,-5,-4,2,2
"170","2020-03-04","Veneto","ITA",5,45.43490485,12.33845213,76,23,99,246,345,48,53,9,6,NA,NA,360,10515,NA,"",-8,-2,3,-27,-12,5
"171","2020-03-05","Abruzzo","ITA",13,42.35122196,13.39843823,8,0,8,0,8,1,1,0,0,NA,NA,8,96,NA,"",-4,7,13,-16,-15,5
"172","2020-03-05","Basilicata","ITA",17,40.63947052,15.80514834,0,0,0,1,1,0,0,0,0,NA,NA,1,54,NA,"",-3,6,14,-16,-17,4
"173","2020-03-05","Calabria","ITA",18,38.90597598,16.59440194,1,0,1,1,2,1,1,0,0,NA,NA,2,53,NA,"",-7,7,3,-19,-19,5
"174","2020-03-05","Campania","ITA",15,40.83956555,14.25084984,12,0,12,33,45,14,14,0,0,NA,NA,45,471,NA,"",-6,4,-1,-17,-16,5
"175","2020-03-05","Emilia-Romagna","ITA",8,44.49436681,11.3417208,327,32,359,299,658,142,154,10,30,NA,NA,698,2884,NA,"",-16,-5,-13,-32,-14,8
"176","2020-03-05","Lazio","ITA",12,41.89277044,12.48366722,20,7,27,14,41,14,14,3,0,NA,NA,44,1175,NA,"",-10,6,-7,-22,-15,6
"177","2020-03-05","Liguria","ITA",7,44.41149315,8.9326992,11,3,14,7,21,0,2,4,3,NA,NA,28,146,NA,"",-20,-10,-36,-26,-15,8
"178","2020-03-05","Lombardia","ITA",3,45.46679409,9.190347404,1169,244,1413,364,1777,280,431,376,98,NA,NA,2251,12354,NA,"",-22,-6,-31,-42,-21,11
"179","2020-03-05","Marche","ITA",11,43.61675973,13.5188753,57,19,76,44,120,40,40,0,4,NA,NA,124,413,NA,"",-11,0,7,-20,-13,7
"180","2020-03-05","Molise","ITA",14,41.55774754,14.65916051,4,0,4,3,7,4,4,0,0,NA,NA,7,24,NA,"",-3,5,-4,-16,-16,5
"181","2020-03-05","Piemonte","ITA",1,45.0732745,7.680687483,43,17,60,46,106,24,26,0,2,NA,NA,108,543,NA,"",-14,-3,-23,-27,-15,7
"182","2020-03-05","Puglia","ITA",16,41.12559576,16.86736689,5,1,6,6,12,5,5,1,1,NA,NA,14,359,NA,"",-5,6,4,-21,-16,5
"183","2020-03-05","Sardegna","ITA",20,39.21531192,9.110616306,2,0,2,0,2,0,0,0,0,NA,NA,2,50,NA,"",-4,5,7,-15,-15,5
"184","2020-03-05","Sicilia","ITA",19,38.11569725,13.3623567,5,0,5,11,16,0,0,2,0,NA,NA,18,367,NA,"",-7,4,2,-19,-18,5
"185","2020-03-05","Toscana","ITA",9,43.76923077,11.25588885,26,3,29,31,60,23,23,1,0,NA,NA,61,776,NA,"",-14,-1,-27,-26,-13,7
"186","2020-03-05","Umbria","ITA",10,43.10675841,12.38824698,1,1,2,7,9,0,0,0,0,NA,NA,9,88,NA,"",-9,4,-5,-14,-13,6
"187","2020-03-05","Veneto","ITA",5,45.43490485,12.33845213,92,24,116,264,380,35,47,17,10,NA,NA,407,11949,NA,"",-12,-1,-15,-32,-13,6
"188","2020-03-06","Abruzzo","ITA",13,42.35122196,13.39843823,9,0,9,0,9,1,1,0,0,NA,NA,9,96,NA,"",-9,3,-3,-22,-16,6
"189","2020-03-06","Basilicata","ITA",17,40.63947052,15.80514834,1,0,1,2,3,2,2,0,0,NA,NA,3,63,NA,"",-13,4,-11,-24,-19,7
"190","2020-03-06","Calabria","ITA",18,38.90597598,16.59440194,2,0,2,2,4,2,2,0,0,NA,NA,4,99,NA,"",-16,-1,-13,-28,-21,7
"191","2020-03-06","Campania","ITA",15,40.83956555,14.25084984,12,0,12,45,57,12,12,0,0,NA,NA,57,471,NA,"",-14,-1,-25,-27,-18,7
"192","2020-03-06","Emilia-Romagna","ITA",8,44.49436681,11.3417208,397,53,450,366,816,158,172,17,37,NA,NA,870,3136,NA,"",-17,-1,-9,-34,-15,8
"193","2020-03-06","Lazio","ITA",12,41.89277044,12.48366722,26,8,34,16,50,9,10,3,1,NA,NA,54,1373,NA,"",-16,2,-15,-26,-16,8
"194","2020-03-06","Liguria","ITA",7,44.41149315,8.9326992,12,5,17,7,24,3,4,5,3,NA,NA,32,229,NA,"",-4,5,41,-15,-14,5
"195","2020-03-06","Lombardia","ITA",3,45.46679409,9.190347404,1622,309,1931,77,2008,231,361,469,135,NA,NA,2612,13556,NA,"",-20,-2,1,-40,-22,11
"196","2020-03-06","Marche","ITA",11,43.61675973,13.5188753,73,20,93,62,155,35,35,0,4,NA,NA,159,585,NA,"",-16,-2,-8,-25,-14,8
"197","2020-03-06","Molise","ITA",14,41.55774754,14.65916051,3,2,5,7,12,5,5,0,0,NA,NA,12,104,NA,"",-10,0,-20,-21,-18,7
"198","2020-03-06","Piemonte","ITA",1,45.0732745,7.680687483,57,30,87,52,139,33,35,0,4,NA,NA,143,793,NA,"",-13,0,4,-25,-15,8
"199","2020-03-06","Puglia","ITA",16,41.12559576,16.86736689,5,1,6,9,15,3,3,1,1,NA,NA,17,395,NA,"",-13,2,-14,-29,-17,7
"200","2020-03-06","Sardegna","ITA",20,39.21531192,9.110616306,2,0,2,3,5,3,3,0,0,NA,NA,5,99,NA,"",-11,2,-10,-20,-16,6
"201","2020-03-06","Sicilia","ITA",19,38.11569725,13.3623567,7,0,7,15,22,6,6,2,0,NA,NA,24,367,NA,"",-12,1,-3,-24,-18,6
"202","2020-03-06","Toscana","ITA",9,43.76923077,11.25588885,35,5,40,38,78,18,18,1,0,NA,NA,79,1097,NA,"",-13,1,-9,-26,-14,7
"203","2020-03-06","Umbria","ITA",10,43.10675841,12.38824698,2,2,4,12,16,7,7,0,0,NA,NA,16,110,NA,"",-15,2,-14,-19,-13,7
"204","2020-03-06","Veneto","ITA",5,45.43490485,12.33845213,117,27,144,310,454,74,81,22,12,NA,NA,488,13023,NA,"",-14,0,-9,-33,-13,7
"205","2020-03-07","Abruzzo","ITA",13,42.35122196,13.39843823,11,0,11,0,11,2,2,0,0,NA,NA,11,123,NA,"",-18,6,-17,-31,-17,8
"206","2020-03-07","Basilicata","ITA",17,40.63947052,15.80514834,1,0,1,2,3,0,0,0,0,NA,NA,3,75,NA,"",-22,2,-35,-37,-23,9
"207","2020-03-07","Calabria","ITA",18,38.90597598,16.59440194,2,0,2,2,4,0,0,0,0,NA,NA,4,113,NA,"",-22,0,-37,-34,-21,8
"208","2020-03-07","Campania","ITA",15,40.83956555,14.25084984,16,0,16,45,61,4,4,0,0,NA,NA,61,612,NA,"",-22,4,-29,-28,-14,7
"209","2020-03-07","Emilia-Romagna","ITA",8,44.49436681,11.3417208,464,64,528,409,937,121,140,25,48,NA,NA,1010,3604,NA,"",-22,5,-8,-31,-18,8
"210","2020-03-07","Lazio","ITA",12,41.89277044,12.48366722,43,8,51,21,72,22,22,3,1,NA,NA,76,1582,NA,"",-18,4,-3,-23,-8,5
"211","2020-03-07","Liguria","ITA",7,44.41149315,8.9326992,26,6,32,10,42,18,19,5,4,NA,NA,51,331,NA,"",-13,3,32,-10,-3,3
"212","2020-03-07","Lombardia","ITA",3,45.46679409,9.190347404,1661,359,2020,722,2742,734,808,524,154,NA,NA,3420,15778,NA,"pd-IT-0002",-25,-1,54,-31,-19,7
"213","2020-03-07","Marche","ITA",11,43.61675973,13.5188753,94,36,130,71,201,46,48,0,6,NA,NA,207,816,NA,"",-22,3,-22,-27,-18,10
"214","2020-03-07","Molise","ITA",14,41.55774754,14.65916051,3,2,5,9,14,2,2,0,0,NA,NA,14,112,NA,"",-22,0,-28,-25,-18,9
"215","2020-03-07","Piemonte","ITA",1,45.0732745,7.680687483,110,38,148,54,202,63,64,0,5,NA,NA,207,1046,NA,"",-15,2,26,-17,-8,5
"216","2020-03-07","Puglia","ITA",16,41.12559576,16.86736689,9,2,11,12,23,8,9,1,2,NA,NA,26,395,NA,"",-22,4,-28,-34,-18,8
"217","2020-03-07","Sardegna","ITA",20,39.21531192,9.110616306,2,0,2,3,5,0,0,0,0,NA,NA,5,99,NA,"",-18,3,-13,-23,-19,6
"218","2020-03-07","Sicilia","ITA",19,38.11569725,13.3623567,8,0,8,25,33,11,11,2,0,NA,NA,35,643,NA,"",-21,0,-29,-27,-15,7
"219","2020-03-07","Toscana","ITA",9,43.76923077,11.25588885,54,7,61,51,112,34,34,1,0,NA,NA,113,1331,NA,"",-18,2,14,-23,-14,6
"220","2020-03-07","Umbria","ITA",10,43.10675841,12.38824698,2,2,4,20,24,8,8,0,0,NA,NA,24,134,NA,"",-19,6,-2,-17,-14,7
"221","2020-03-07","Veneto","ITA",5,45.43490485,12.33845213,123,41,164,341,505,51,55,25,13,NA,NA,543,14429,NA,"",-16,2,8,-27,-16,5
"222","2020-03-08","Abruzzo","ITA",13,42.35122196,13.39843823,14,0,14,3,17,6,6,0,0,NA,NA,17,163,NA,"",-27,10,-13,-32,-9,7
"223","2020-03-08","Basilicata","ITA",17,40.63947052,15.80514834,2,0,2,2,4,1,1,0,0,NA,NA,4,123,NA,"",-28,0,-23,-26,-11,7
"224","2020-03-08","Calabria","ITA",18,38.90597598,16.59440194,5,0,5,4,9,5,5,0,0,NA,NA,9,113,NA,"",-31,0,-33,-40,-10,7
"225","2020-03-08","Campania","ITA",15,40.83956555,14.25084984,30,7,37,63,100,39,40,1,0,NA,NA,101,980,NA,"",-29,0,-20,-29,-8,6
"226","2020-03-08","Emilia-Romagna","ITA",8,44.49436681,11.3417208,542,75,617,480,1097,160,170,27,56,NA,NA,1180,4344,NA,"",-37,7,26,-33,-13,7
"227","2020-03-08","Lazio","ITA",12,41.89277044,12.48366722,47,8,55,26,81,9,11,3,3,NA,NA,87,1929,NA,"",-23,4,11,-30,-8,4
"228","2020-03-08","Liguria","ITA",7,44.41149315,8.9326992,39,11,50,17,67,25,27,5,6,NA,NA,78,401,NA,"",-21,4,3,-18,-7,4
"229","2020-03-08","Lombardia","ITA",3,45.46679409,9.190347404,2217,399,2616,756,3372,630,769,550,267,NA,NA,4189,18534,NA,"",-48,-1,16,-42,-19,8
"230","2020-03-08","Marche","ITA",11,43.61675973,13.5188753,110,41,151,114,265,64,65,0,7,NA,NA,272,1025,NA,"",-31,4,1,-22,-12,8
"231","2020-03-08","Molise","ITA",14,41.55774754,14.65916051,4,2,6,8,14,0,0,0,0,NA,NA,14,116,NA,"",-24,4,-13,-18,-10,8
"232","2020-03-08","Piemonte","ITA",1,45.0732745,7.680687483,245,45,290,65,355,153,153,0,5,NA,NA,360,1636,NA,"",-34,5,-2,-25,-8,6
"233","2020-03-08","Puglia","ITA",16,41.12559576,16.86736689,17,3,20,16,36,13,14,1,3,NA,NA,40,627,NA,"",-32,3,-15,-36,-11,8
"234","2020-03-08","Sardegna","ITA",20,39.21531192,9.110616306,5,0,5,6,11,6,6,0,0,NA,NA,11,149,NA,"",-19,6,15,-16,-6,4
"235","2020-03-08","Sicilia","ITA",19,38.11569725,13.3623567,18,0,18,33,51,18,18,2,0,NA,NA,53,791,NA,"",-31,-2,-29,-34,-10,7
"236","2020-03-08","Toscana","ITA",9,43.76923077,11.25588885,91,7,98,67,165,53,53,1,0,NA,NA,166,1618,NA,"",-23,-3,13,-21,-8,5
"237","2020-03-08","Umbria","ITA",10,43.10675841,12.38824698,2,2,4,22,26,2,2,0,0,NA,NA,26,168,NA,"",-27,8,7,-6,-7,6
"238","2020-03-08","Veneto","ITA",5,45.43490485,12.33845213,146,47,193,430,623,118,127,29,18,NA,NA,670,15918,NA,"",-31,8,12,-26,-11,5
"239","2020-03-09","Abruzzo","ITA",13,42.35122196,13.39843823,25,0,25,5,30,13,13,0,0,NA,NA,30,237,NA,"",-23,5,-6,-38,-22,9
"240","2020-03-09","Basilicata","ITA",17,40.63947052,15.80514834,2,0,2,3,5,1,1,0,0,NA,NA,5,135,NA,"",-23,1,-13,-29,-25,9
"241","2020-03-09","Calabria","ITA",18,38.90597598,16.59440194,8,0,8,1,9,0,2,2,0,NA,NA,11,173,NA,"",-26,0,-16,-40,-27,10
"242","2020-03-09","Campania","ITA",15,40.83956555,14.25084984,42,8,50,69,119,19,19,1,0,NA,NA,120,980,NA,"",-26,2,-23,-37,-25,10
"243","2020-03-09","Emilia-Romagna","ITA",8,44.49436681,11.3417208,576,90,666,620,1286,189,206,30,70,NA,NA,1386,4906,NA,"",-34,-4,-21,-45,-20,12
"244","2020-03-09","Lazio","ITA",12,41.89277044,12.48366722,55,8,63,31,94,13,15,3,5,NA,NA,102,1929,NA,"",-28,2,-24,-39,-25,11
"245","2020-03-09","Liguria","ITA",7,44.41149315,8.9326992,60,17,77,20,97,30,31,5,7,NA,NA,109,611,NA,"",-31,-8,-42,-38,-22,11
"246","2020-03-09","Lombardia","ITA",3,45.46679409,9.190347404,2802,440,3242,1248,4490,1118,1280,646,333,NA,NA,5469,20135,NA,"",-42,-9,-35,-57,-31,16
"247","2020-03-09","Marche","ITA",11,43.61675973,13.5188753,136,47,183,130,313,48,51,0,10,NA,NA,323,1250,NA,"",-27,-3,-14,-35,-20,11
"248","2020-03-09","Molise","ITA",14,41.55774754,14.65916051,4,2,6,8,14,0,0,0,0,NA,NA,14,212,NA,"",-22,-7,-19,-27,-24,9
"249","2020-03-09","Piemonte","ITA",1,45.0732745,7.680687483,222,50,272,65,337,-18,-10,0,13,NA,NA,350,1681,NA,"",-31,-2,-19,-42,-24,12
"250","2020-03-09","Puglia","ITA",16,41.12559576,16.86736689,20,6,26,20,46,10,10,1,3,NA,NA,50,685,NA,"",-24,4,-12,-39,-23,9
"251","2020-03-09","Sardegna","ITA",20,39.21531192,9.110616306,8,0,8,11,19,8,8,0,0,NA,NA,19,185,NA,"",-27,4,-30,-35,-24,10
"252","2020-03-09","Sicilia","ITA",19,38.11569725,13.3623567,19,0,19,33,52,1,1,2,0,NA,NA,54,836,NA,"",-25,1,-23,-37,-25,9
"253","2020-03-09","Toscana","ITA",9,43.76923077,11.25588885,107,9,116,90,206,41,42,1,1,NA,NA,208,2018,NA,"",-28,-1,-34,-38,-19,10
"254","2020-03-09","Umbria","ITA",10,43.10675841,12.38824698,4,2,6,22,28,2,2,0,0,NA,NA,28,183,NA,"",-24,0,-7,-25,-18,9
"255","2020-03-09","Veneto","ITA",5,45.43490485,12.33845213,186,51,237,457,694,71,74,30,20,NA,NA,744,15956,NA,"",-30,0,-22,-45,-19,10
"256","2020-03-10","Abruzzo","ITA",13,42.35122196,13.39843823,17,9,26,11,37,7,8,0,1,NA,NA,38,310,NA,"",-41,1,-35,-51,-31,15
"257","2020-03-10","Basilicata","ITA",17,40.63947052,15.80514834,2,0,2,5,7,2,2,0,0,NA,NA,7,148,NA,"",-39,-1,-27,-41,-32,13
"258","2020-03-10","Calabria","ITA",18,38.90597598,16.59440194,8,2,10,1,11,2,2,2,0,NA,NA,13,360,NA,"",-42,-2,-28,-47,-35,14
"259","2020-03-10","Campania","ITA",15,40.83956555,14.25084984,33,8,41,85,126,7,7,1,0,NA,NA,127,1141,NA,"",-44,-1,-43,-50,-34,15
"260","2020-03-10","Emilia-Romagna","ITA",8,44.49436681,11.3417208,669,98,767,650,1417,131,147,31,85,NA,NA,1533,5494,NA,"",-44,-5,-23,-50,-27,16
"261","2020-03-10","Lazio","ITA",12,41.89277044,12.48366722,50,15,65,34,99,5,14,11,6,NA,NA,116,3591,NA,"",-44,-2,-37,-52,-36,17
"262","2020-03-10","Liguria","ITA",7,44.41149315,8.9326992,57,29,86,42,128,31,32,5,8,NA,NA,141,694,NA,"",-39,-2,-24,-42,-29,14
"263","2020-03-10","Lombardia","ITA",3,45.46679409,9.190347404,3319,466,3785,642,4427,-63,322,896,468,NA,NA,5791,21479,NA,"pd-IT-0004",-50,-8,-25,-61,-38,20
"264","2020-03-10","Marche","ITA",11,43.61675973,13.5188753,152,54,206,175,381,68,71,0,13,NA,NA,394,1437,NA,"",-41,-1,-30,-45,-26,15
"265","2020-03-10","Molise","ITA",14,41.55774754,14.65916051,3,3,6,9,15,1,1,0,0,NA,NA,15,225,NA,"",-37,-11,-40,-37,-30,13
"266","2020-03-10","Piemonte","ITA",1,45.0732745,7.680687483,306,66,372,64,436,99,103,0,17,NA,NA,453,2374,NA,"",-43,-7,-21,-51,-30,16
"267","2020-03-10","Puglia","ITA",16,41.12559576,16.86736689,28,6,34,21,55,9,9,1,3,NA,NA,59,747,NA,"",-41,1,-38,-50,-31,14
"268","2020-03-10","Sardegna","ITA",20,39.21531192,9.110616306,9,0,9,11,20,1,1,0,0,NA,NA,20,204,NA,"",-41,3,-20,-41,-30,13
"269","2020-03-10","Sicilia","ITA",19,38.11569725,13.3623567,17,2,19,41,60,8,8,2,0,NA,NA,62,955,NA,"",-43,-2,-43,-47,-32,14
"270","2020-03-10","Toscana","ITA",9,43.76923077,11.25588885,91,40,131,129,260,54,56,3,1,NA,NA,264,2573,NA,"",-42,-4,-26,-45,-27,15
"271","2020-03-10","Umbria","ITA",10,43.10675841,12.38824698,8,2,10,27,37,9,9,0,0,NA,NA,37,260,NA,"",-40,2,-22,-36,-25,14
"272","2020-03-10","Veneto","ITA",5,45.43490485,12.33845213,204,67,271,512,783,89,112,47,26,NA,NA,856,16643,NA,"",-39,1,-30,-50,-23,14
"273","2020-03-11","Abruzzo","ITA",13,42.35122196,13.39843823,17,9,26,11,37,0,0,0,1,NA,NA,38,310,NA,"nd-IT-0001",-52,-18,-36,-60,-38,18
"274","2020-03-11","Basilicata","ITA",17,40.63947052,15.80514834,1,1,2,6,8,1,1,0,0,NA,NA,8,155,NA,"",-48,-17,-30,-46,-36,15
"275","2020-03-11","Calabria","ITA",18,38.90597598,16.59440194,10,2,12,5,17,6,6,2,0,NA,NA,19,405,NA,"",-56,-22,-43,-58,-42,18
"276","2020-03-11","Campania","ITA",15,40.83956555,14.25084984,56,11,67,82,149,23,27,4,1,NA,NA,154,1375,NA,"",-55,-17,-49,-59,-42,18
"277","2020-03-11","Emilia-Romagna","ITA",8,44.49436681,11.3417208,745,104,849,739,1588,171,206,38,113,NA,NA,1739,6640,NA,"",-50,-11,-20,-54,-32,18
"278","2020-03-11","Lazio","ITA",12,41.89277044,12.48366722,67,18,85,40,125,26,34,19,6,NA,NA,150,3591,NA,"",-53,-15,-38,-60,-44,21
"279","2020-03-11","Liguria","ITA",7,44.41149315,8.9326992,74,34,108,73,181,53,53,5,8,NA,NA,194,1025,NA,"",-50,-15,-41,-50,-36,18
"280","2020-03-11","Lombardia","ITA",3,45.46679409,9.190347404,3852,560,4412,1351,5763,1336,1489,900,617,NA,NA,7280,25629,NA,"",-57,-13,-23,-65,-43,22
"281","2020-03-11","Marche","ITA",11,43.61675973,13.5188753,212,66,278,183,461,80,85,0,18,NA,NA,479,1656,NA,"",-50,-14,-28,-48,-32,18
"282","2020-03-11","Molise","ITA",14,41.55774754,14.65916051,4,3,7,9,16,1,1,0,0,NA,NA,16,233,NA,"",-46,-19,-36,-45,-35,15
"283","2020-03-11","Piemonte","ITA",1,45.0732745,7.680687483,319,75,394,86,480,44,48,0,21,NA,NA,501,2431,NA,"",-50,-14,-19,-56,-35,19
"284","2020-03-11","Puglia","ITA",16,41.12559576,16.86736689,38,4,42,29,71,16,18,1,5,NA,NA,77,909,NA,"",-50,-15,-39,-58,-36,16
"285","2020-03-11","Sardegna","ITA",20,39.21531192,9.110616306,10,0,10,27,37,17,17,0,0,NA,NA,37,283,NA,"",-53,-19,-30,-50,-37,16
"286","2020-03-11","Sicilia","ITA",19,38.11569725,13.3623567,23,1,24,57,81,21,21,2,0,NA,NA,83,1194,NA,"",-51,-17,-43,-55,-38,16
"287","2020-03-11","Toscana","ITA",9,43.76923077,11.25588885,87,54,141,173,314,54,56,5,1,NA,NA,320,2804,NA,"",-51,-17,-31,-52,-34,18
"288","2020-03-11","Umbria","ITA",10,43.10675841,12.38824698,7,5,12,32,44,7,9,2,0,NA,NA,46,340,NA,"",-50,-16,-27,-40,-31,17
"289","2020-03-11","Veneto","ITA",5,45.43490485,12.33845213,262,68,330,610,940,157,167,54,29,NA,NA,1023,21400,NA,"",-48,-6,-37,-55,-27,16
"290","2020-03-12","Abruzzo","ITA",13,42.35122196,13.39843823,47,12,59,19,78,41,46,4,2,NA,NA,84,867,NA,"",-70,-29,-61,-67,-50,24
"291","2020-03-12","Basilicata","ITA",17,40.63947052,15.80514834,1,1,2,6,8,0,0,0,0,NA,NA,8,155,NA,"",-65,-27,-45,-61,-45,20
"292","2020-03-12","Calabria","ITA",18,38.90597598,16.59440194,14,2,16,16,32,15,14,1,0,NA,NA,33,483,NA,"",-71,-32,-60,-66,-53,22
"293","2020-03-12","Campania","ITA",15,40.83956555,14.25084984,56,11,67,107,174,25,25,4,1,NA,NA,179,1551,NA,"",-70,-27,-65,-68,-51,23
"294","2020-03-12","Emilia-Romagna","ITA",8,44.49436681,11.3417208,814,112,926,832,1758,170,208,43,146,NA,NA,1947,7600,NA,"",-68,-17,-51,-63,-40,23
"295","2020-03-12","Lazio","ITA",12,41.89277044,12.48366722,85,20,105,67,172,47,50,19,9,NA,NA,200,5592,NA,"",-72,-25,-63,-70,-55,28
"296","2020-03-12","Liguria","ITA",7,44.41149315,8.9326992,100,36,136,107,243,62,80,20,11,NA,NA,274,1174,NA,"",-70,-26,-69,-64,-48,25
"297","2020-03-12","Lombardia","ITA",3,45.46679409,9.190347404,4247,605,4852,2044,6896,1133,1445,1085,744,NA,NA,8725,29534,NA,"",-74,-26,-62,-74,-52,28
"298","2020-03-12","Marche","ITA",11,43.61675973,13.5188753,254,76,330,240,570,109,113,0,22,NA,NA,592,1907,NA,"",-67,-20,-54,-59,-40,24
"299","2020-03-12","Molise","ITA",14,41.55774754,14.65916051,4,3,7,9,16,0,0,0,0,NA,NA,16,238,NA,"",-66,-33,-61,-58,-48,20
"300","2020-03-12","Piemonte","ITA",1,45.0732745,7.680687483,368,97,465,89,554,74,79,0,26,NA,NA,580,2879,NA,"",-69,-23,-57,-66,-44,24
"301","2020-03-12","Puglia","ITA",16,41.12559576,16.86736689,58,2,60,38,98,27,27,1,5,NA,NA,104,1269,NA,"",-66,-26,-59,-67,-47,21
"302","2020-03-12","Sardegna","ITA",20,39.21531192,9.110616306,12,0,12,27,39,2,2,0,0,NA,NA,39,302,NA,"",-69,-27,-51,-60,-46,21
"303","2020-03-12","Sicilia","ITA",19,38.11569725,13.3623567,28,5,33,78,111,30,32,2,2,NA,NA,115,1477,NA,"",-68,-27,-61,-66,-49,21
"304","2020-03-12","Toscana","ITA",9,43.76923077,11.25588885,100,59,159,193,352,38,44,7,5,NA,NA,364,3165,NA,"",-70,-24,-68,-64,-44,25
"305","2020-03-12","Umbria","ITA",10,43.10675841,12.38824698,8,8,16,46,62,18,18,2,0,NA,NA,64,458,NA,"",-68,-23,-55,-56,-42,23
"306","2020-03-12","Veneto","ITA",5,45.43490485,12.33845213,360,85,445,852,1297,357,361,55,32,NA,NA,1384,23438,NA,"",-70,-13,-62,-65,-37,22
"307","2020-03-13","Abruzzo","ITA",13,42.35122196,13.39843823,42,14,56,27,83,5,5,4,2,NA,NA,89,958,NA,"",-74,-32,-65,-72,-56,28
"308","2020-03-13","Basilicata","ITA",17,40.63947052,15.80514834,1,1,2,8,10,2,2,0,0,NA,NA,10,155,NA,"",-70,-32,-53,-65,-49,22
"309","2020-03-13","Calabria","ITA",18,38.90597598,16.59440194,18,3,21,16,37,5,5,1,0,NA,NA,38,504,NA,"",-75,-40,-59,-70,-58,25
"310","2020-03-13","Campania","ITA",15,40.83956555,14.25084984,60,19,79,134,213,39,41,5,2,NA,NA,220,1671,NA,"",-75,-33,-71,-73,-57,26
"311","2020-03-13","Emilia-Romagna","ITA",8,44.49436681,11.3417208,942,128,1070,941,2011,253,316,51,201,NA,NA,2263,8787,NA,"",-73,-18,-61,-68,-46,27
"312","2020-03-13","Lazio","ITA",12,41.89277044,12.48366722,122,24,146,96,242,70,77,24,11,NA,NA,277,6491,NA,"",-77,-32,-69,-75,-60,31
"313","2020-03-13","Liguria","ITA",7,44.41149315,8.9326992,128,44,172,132,304,61,71,24,17,NA,NA,345,1442,NA,"",-73,-30,-67,-68,-54,28
"314","2020-03-13","Lombardia","ITA",3,45.46679409,9.190347404,4435,650,5085,2647,7732,836,1095,1198,890,NA,NA,9820,32700,NA,"",-78,-27,-57,-76,-58,31
"315","2020-03-13","Marche","ITA",11,43.61675973,13.5188753,337,85,422,276,698,128,133,0,27,NA,NA,725,2218,NA,"",-72,-23,-63,-64,-48,27
"316","2020-03-13","Molise","ITA",14,41.55774754,14.65916051,5,3,8,9,17,1,1,0,0,NA,NA,17,243,NA,"",-70,-37,-61,-61,-52,23
"317","2020-03-13","Piemonte","ITA",1,45.0732745,7.680687483,556,135,691,103,794,240,260,0,46,NA,NA,840,3105,NA,"",-73,-26,-51,-69,-50,28
"318","2020-03-13","Puglia","ITA",16,41.12559576,16.86736689,77,2,79,42,121,23,25,3,5,NA,NA,129,1449,NA,"",-70,-31,-63,-72,-52,24
"319","2020-03-13","Sardegna","ITA",20,39.21531192,9.110616306,12,0,12,31,43,4,4,0,0,NA,NA,43,504,NA,"",-73,-31,-58,-64,-51,23
"320","2020-03-13","Sicilia","ITA",19,38.11569725,13.3623567,37,7,44,82,126,15,15,2,2,NA,NA,130,1950,NA,"",-74,-35,-63,-73,-55,24
"321","2020-03-13","Toscana","ITA",9,43.76923077,11.25588885,134,77,211,244,455,103,106,10,5,NA,NA,470,4049,NA,"",-74,-28,-65,-66,-50,28
"322","2020-03-13","Umbria","ITA",10,43.10675841,12.38824698,11,10,21,52,73,11,12,2,1,NA,NA,76,576,NA,"",-74,-28,-58,-59,-47,26
"323","2020-03-13","Veneto","ITA",5,45.43490485,12.33845213,366,107,473,980,1453,156,211,100,42,NA,NA,1595,25691,NA,"",-76,-16,-68,-71,-45,27
"324","2020-03-14","Abruzzo","ITA",13,42.35122196,13.39843823,51,14,65,41,106,23,23,4,2,NA,NA,112,1232,NA,"",-82,-42,-76,-79,-61,27
"325","2020-03-14","Basilicata","ITA",17,40.63947052,15.80514834,0,2,2,8,10,0,0,0,0,NA,NA,10,155,NA,"",-76,-37,-66,-71,-54,22
"326","2020-03-14","Calabria","ITA",18,38.90597598,16.59440194,22,4,26,33,59,22,22,1,0,NA,NA,60,711,NA,"",-81,-47,-72,-75,-59,24
